view_pair,residuals,rmse,a_R,b_R,a_t,b_t,distance
0 1,0.014383799999999999,0.0212844,"[[ 9.99999975e-01 -1.78899769e-05  2.22637702e-04]
 [ 1.78932794e-05  1.00000000e+00 -1.48316734e-05]
 [-2.22637437e-04  1.48356568e-05  9.99999975e-01]]","[[ 9.99999971e-01  1.13506913e-04 -2.12406133e-04]
 [-1.13577139e-04  9.99999939e-01 -3.30636739e-04]
 [ 2.12368590e-04  3.30660854e-04  9.99999923e-01]]",[ 1.62677259e-04 -1.59750301e-05  1.60773470e-04],[-2.04003971e-03 -1.09995817e-02  1.96557663e-05],0.9910324509866756
1 2,0.010669950000000001,0.0183615,"[[ 9.99999933e-01 -3.56024259e-04  8.76902759e-05]
 [ 3.56040096e-04  9.99999920e-01 -1.80659272e-04]
 [-8.76259498e-05  1.80690481e-04  9.99999980e-01]]","[[ 9.99999954e-01 -2.55719244e-04 -1.64166488e-04]
 [ 2.55485001e-04  9.99998952e-01 -1.42530215e-03]
 [ 1.64530793e-04  1.42526015e-03  9.99998971e-01]]",[-1.86485769e-05 -4.71965765e-04  1.57805707e-04],[-0.00108101 -0.01231012  0.00023408],0.9674861677745585
2 3,0.0124018,0.0205213,"[[ 9.99997607e-01 -2.15597645e-03 -3.72462186e-04]
 [ 2.15589517e-03  9.99997652e-01 -2.18494538e-04]
 [ 3.72932381e-04  2.17691026e-04  9.99999907e-01]]","[[ 9.99999431e-01 -1.01026245e-03 -3.43185001e-04]
 [ 1.01054772e-03  9.99999143e-01  8.32090158e-04]
 [ 3.42344077e-04 -8.32436489e-04  9.99999595e-01]]",[-0.00092754 -0.00240758  0.00055512],[-0.0018618  -0.01206073  0.00123304],0.9400685058040428
3 4,0.0101234,0.0172104,"[[ 9.99998392e-01  1.73433653e-03  4.55226035e-04]
 [-1.73420203e-03  9.99998453e-01 -2.95686738e-04]
 [-4.55738151e-04  2.94896809e-04  9.99999853e-01]]","[[ 9.99997255e-01  2.34293211e-03 -3.23006211e-05]
 [-2.34294963e-03  9.99997102e-01 -5.53433777e-04]
 [ 3.10038698e-05  5.53507936e-04  9.99999846e-01]]",[ 6.95764938e-04  1.47755308e-03 -4.86704699e-05],[-7.10837914e-04 -1.02964318e-02 -4.84865567e-06],1.0241576596281514
4 5,0.01390195,0.0233933,"[[ 9.99999809e-01 -4.91044463e-04  3.74466173e-04]
 [ 4.91473762e-04  9.99999221e-01 -1.14720264e-03]
 [-3.73902553e-04  1.14738646e-03  9.99999272e-01]]","[[ 9.99999943e-01 -3.28909913e-04  7.45005125e-05]
 [ 3.29117750e-04  9.99996006e-01 -2.80712969e-03]
 [-7.35769221e-05  2.80715405e-03  9.99996057e-01]]",[ 0.00016367 -0.00155013  0.00026046],[-0.00082917 -0.01385247  0.00039682],0.9724521651748704
5 6,0.010457850000000001,0.0185568,"[[ 9.99999969e-01  2.49722833e-04  8.29475315e-06]
 [-2.49715286e-04  9.99999566e-01 -8.97756132e-04]
 [-8.51893975e-06  8.97754033e-04  9.99999597e-01]]","[[ 9.99999652e-01  5.55118492e-04 -6.22558411e-04]
 [-5.56236081e-04  9.99998232e-01 -1.79642025e-03]
 [ 6.21560084e-04  1.79676591e-03  9.99998193e-01]]",[-1.96094597e-04 -7.20112168e-04  3.35626290e-05],[-0.00202875 -0.01225438 -0.0001146 ],0.9764394732723495
6 7,0.01182205,0.0206694,"[[ 9.99999977e-01  2.06569879e-04 -5.46220319e-05]
 [-2.06585881e-04  9.99999936e-01 -2.93115451e-04]
 [ 5.45614796e-05  2.93126728e-04  9.99999956e-01]]","[[ 9.99999923e-01  2.20162612e-04 -3.24368862e-04]
 [-2.20827852e-04  9.99997870e-01 -2.05226778e-03]
 [ 3.23916339e-04  2.05233925e-03  9.99997841e-01]]",[-1.45584951e-04 -1.04514716e-04  5.79910391e-05],[-0.00091478 -0.01279203  0.00015389],0.9931448212263875
7 8,0.013140800000000001,0.0212929,"[[ 9.99999387e-01  1.09604235e-03  1.59133468e-04]
 [-1.09611007e-03  9.99999309e-01  4.26065143e-04]
 [-1.58666372e-04 -4.26239309e-04  9.99999897e-01]]","[[ 9.99999050e-01  1.01840152e-03 -9.28441285e-04]
 [-1.01944008e-03  9.99998854e-01 -1.11881765e-03]
 [ 9.27300816e-04  1.11976307e-03  9.99998943e-01]]",[ 1.47523850e-04  1.46011642e-03 -8.05532053e-05],[-0.00278458 -0.0112082  -0.00061323],1.0342676081470965
8 9,0.014226949999999999,0.0238739,"[[ 9.99999070e-01 -1.09706483e-03 -8.09632591e-04]
 [ 1.09734762e-03  9.99999337e-01  3.48918707e-04]
 [ 8.09249268e-04 -3.49806831e-04  9.99999611e-01]]","[[ 9.99998736e-01 -7.68314761e-04 -1.39181077e-03]
 [ 7.66251510e-04  9.99998608e-01 -1.48234872e-03]
 [ 1.39294775e-03  1.48128037e-03  9.99997933e-01]]",[-0.0008368  -0.00059463 -0.00039018],[-0.00192855 -0.0135671  -0.00063207],0.9954598683664814
