view_pair,residuals,rmse,a_R,b_R,a_t,b_t,distance
0 1,0.0143837,0.0212578,"[[ 9.99999967e-01 -1.35952476e-04  2.19925476e-04]
 [ 1.35946984e-04  9.99999990e-01  2.49886109e-05]
 [-2.19928871e-04 -2.49587119e-05  9.99999976e-01]]","[[ 9.99999967e-01  2.88677644e-05 -2.55136883e-04]
 [-2.89490256e-05  9.99999949e-01 -3.18502362e-04]
 [ 2.55127676e-04  3.18509738e-04  9.99999917e-01]]",[ 2.22187111e-04 -4.67606153e-05  1.17549827e-04],[-1.93938759e-03 -1.05973461e-02  6.81224417e-05],0.9922766785648285
1 2,0.01066055,0.0183558,"[[ 9.99999942e-01 -3.35854035e-04  6.45464046e-05]
 [ 3.35867644e-04  9.99999921e-01 -2.10944857e-04]
 [-6.44755529e-05  2.10966524e-04  9.99999976e-01]]","[[ 9.99999971e-01 -1.08967315e-04 -2.15079627e-04]
 [ 1.08643138e-04  9.99998859e-01 -1.50668176e-03]
 [ 2.15243561e-04  1.50665835e-03  9.99998842e-01]]",[ 1.20703289e-05 -4.19145570e-04  1.01783632e-04],[-0.00102352 -0.01191278  0.00028901],0.9758104346499096
2 3,0.01231105,0.0204806,"[[ 9.99997837e-01 -2.00970256e-03 -5.34964795e-04]
 [ 2.00946073e-03  9.99997879e-01 -4.52213891e-04]
 [ 5.35872475e-04  4.51137922e-04  9.99999755e-01]]","[[ 9.99999414e-01 -9.63305292e-04 -4.94563227e-04]
 [ 9.63631666e-04  9.99999318e-01  6.60110444e-04]
 [ 4.93927002e-04 -6.60586634e-04  9.99999660e-01]]",[-0.00093127 -0.00199604  0.00038463],[-0.00168174 -0.01118214  0.00101426],0.9559612339238753
3 4,0.0101271,0.0172011,"[[ 9.99998405e-01  1.70664335e-03  5.26495354e-04]
 [-1.70655059e-03  9.99998528e-01 -1.76582933e-04]
 [-5.26795943e-04  1.75684161e-04  9.99999846e-01]]","[[ 9.99997253e-01  2.34394319e-03 -1.51197925e-05]
 [-2.34394978e-03  9.99997151e-01 -4.51597859e-04]
 [ 1.40612297e-05  4.51632058e-04  9.99999898e-01]]",[ 8.33784415e-04  1.14108640e-03 -1.06037447e-05],[-0.00051348 -0.00999647  0.00013603],1.017887686769165
4 5,0.013892,0.0233892,"[[ 9.99999840e-01 -4.42549178e-04  3.53678979e-04]
 [ 4.42971954e-04  9.99999186e-01 -1.19618480e-03]
 [-3.53149321e-04  1.19634128e-03  9.99999222e-01]]","[[ 9.99999994e-01 -1.10449314e-04  1.55176939e-05]
 [ 1.10494186e-04  9.99995725e-01 -2.92205921e-03]
 [-1.51948881e-05  2.92206090e-03  9.99995731e-01]]",[ 0.00020562 -0.00152022  0.00022375],[-0.00076518 -0.01351852  0.00050269],0.982233265364289
5 6,0.010461149999999999,0.0185543,"[[ 9.99999934e-01  3.62773488e-04 -6.66343579e-06]
 [-3.62779553e-04  9.99999498e-01 -9.33976425e-04]
 [ 6.32461056e-06  9.33978781e-04  9.99999564e-01]]","[[ 9.99999475e-01  7.62496589e-04 -6.84098694e-04]
 [-7.63771445e-04  9.99997969e-01 -1.86523387e-03]
 [ 6.82675070e-04  1.86575539e-03  9.99998026e-01]]",[-1.57889603e-04 -7.37927927e-04  7.00835931e-05],[-1.97789436e-03 -1.19478061e-02  8.35599103e-05],0.98653545981491
6 7,0.011813549999999999,0.0206714,"[[ 9.99999962e-01  2.63594722e-04 -8.54418666e-05]
 [-2.63620585e-04  9.99999919e-01 -3.02834786e-04]
 [ 8.53620340e-05  3.02857299e-04  9.99999950e-01]]","[[ 9.99999819e-01  4.58221746e-04 -3.89297793e-04]
 [-4.59051091e-04  9.99997620e-01 -2.13295035e-03]
 [ 3.88319502e-04  2.13312868e-03  9.99997649e-01]]",[-1.05640016e-04 -1.11878509e-04  5.72225310e-05],[-0.0008611  -0.01237651  0.00030055],0.9962399680262546
7 8,0.0131252,0.02125,"[[ 9.99990183e-01  4.27675769e-03  1.15927098e-03]
 [-4.27705767e-03  9.99990820e-01  2.56412680e-04]
 [-1.15816372e-03 -2.61368431e-04  9.99999295e-01]]","[[ 9.99990528e-01  4.35242824e-03  4.05259024e-06]
 [-4.35241869e-03  9.99989602e-01 -1.36082190e-03]
 [-9.97542778e-06  1.36079138e-03  9.99999074e-01]]",[ 0.00079222  0.00354448 -0.00017929],[-0.00219527 -0.00903925 -0.00044242],1.0608956054521845
8 9,0.01421395,0.0238609,"[[ 9.99999082e-01 -1.03320571e-03 -8.76765687e-04]
 [ 1.03340280e-03  9.99999441e-01  2.24358741e-04]
 [ 8.76533388e-04 -2.25264587e-04  9.99999590e-01]]","[[ 9.99998721e-01 -5.15961014e-04 -1.51383448e-03]
 [ 5.13415237e-04  9.99998454e-01 -1.68158189e-03]
 [ 1.51469977e-03  1.68080252e-03  9.99997440e-01]]",[-0.00093686 -0.00044549 -0.00033745],[-0.00204121 -0.01299662 -0.000366  ],0.9958210396482646
