view_pair,residuals,rmse,a_R,b_R,a_t,b_t,distance
0 1,0.00644074,0.0113481,"[[ 9.99998962e-01 -8.18398840e-04  1.18589912e-03]
 [ 8.19197613e-04  9.99999438e-01 -6.73230147e-04]
 [-1.18534749e-03  6.74200934e-04  9.99999070e-01]]","[[ 9.99999895e-01  1.31914950e-04  4.38121379e-04]
 [-1.32018153e-04  9.99999964e-01  2.35538109e-04]
 [-4.38090292e-04 -2.35595924e-04  9.99999876e-01]]",[ 0.00046412 -0.00156882  0.00150778],[ 0.00098303 -0.01062751  0.00169885],0.915849077798386
1 2,0.009932545,0.0168034,"[[ 9.99998798e-01  1.02836604e-03  1.16026787e-03]
 [-1.02794450e-03  9.99999405e-01 -3.63849678e-04]
 [-1.16064135e-03  3.62656550e-04  9.99999261e-01]]","[[ 9.99999401e-01  1.09389155e-03  2.11594259e-05]
 [-1.09384168e-03  9.99996919e-01 -2.22844028e-03]
 [-2.35970327e-05  2.22841580e-03  9.99997517e-01]]",[0.00108467 0.00053636 0.0006243 ],[ 0.0017469  -0.01158098  0.00015558],0.9905222825214651
2 3,0.007360605,0.0139024,"[[ 9.99998685e-01  1.62057613e-03  6.28057805e-05]
 [-1.62058300e-03  9.99998681e-01  1.09548292e-04]
 [-6.26281663e-05 -1.09649929e-04  9.99999992e-01]]","[[ 9.99997858e-01  1.93617091e-03 -7.32138580e-04]
 [-1.93622816e-03  9.99998123e-01 -7.74894667e-05]
 [ 7.31987172e-04  7.89068880e-05  9.99999729e-01]]",[ 0.00042463  0.00165157 -0.00061768],[ 0.00062308 -0.00892927 -0.0007227 ],1.0021235314035781
3 4,0.01132865,0.0179611,"[[ 9.99999616e-01 -1.65357061e-04  8.60670876e-04]
 [ 1.65746641e-04  9.99999884e-01 -4.52594884e-04]
 [-8.60595937e-04  4.52737363e-04  9.99999527e-01]]","[[ 9.99999349e-01  9.84541524e-04 -5.76452748e-04]
 [-9.84413305e-04  9.99999491e-01  2.22670036e-04]
 [ 5.76671682e-04 -2.22102423e-04  9.99999809e-01]]",[ 0.00042976 -0.00074786  0.00100137],[ 0.00131243 -0.01001696  0.00077751],0.9339344278480407
4 5,0.009559785000000001,0.0160756,"[[ 9.99994549e-01  3.16723377e-03  9.33452528e-04]
 [-3.16717978e-03  9.99994983e-01 -5.93056493e-05]
 [-9.33635679e-04  5.63489140e-05  9.99999563e-01]]","[[ 9.99994826e-01  3.21151611e-03  1.87055186e-04]
 [-3.21141001e-03  9.99994684e-01 -5.64766179e-04]
 [-1.88867947e-04  5.64162545e-04  9.99999823e-01]]",[ 0.00086575  0.00283043 -0.00045715],[ 0.0009237  -0.00834416 -0.00078021],1.042765676597576
5 6,0.007562275,0.013278,"[[ 9.99999022e-01 -4.11541128e-04  1.33644200e-03]
 [ 4.12365134e-04  9.99999725e-01 -6.16349797e-04]
 [-1.33618798e-03  6.16900297e-04  9.99998917e-01]]","[[ 9.99999935e-01  1.57128576e-04  3.24420497e-04]
 [-1.56848928e-04  9.99999616e-01 -8.61839051e-04]
 [-3.24555792e-04  8.61788110e-04  9.99999576e-01]]",[ 0.00087973 -0.00100435  0.00115129],[ 0.00097993 -0.0105985   0.00101109],0.931956219224351
6 7,0.00931385,0.0162371,"[[ 9.99999286e-01 -1.00682103e-03 -6.43147082e-04]
 [ 1.00687045e-03  9.99999490e-01  7.65231762e-05]
 [ 6.43069709e-04 -7.71706874e-05  9.99999790e-01]]","[[ 9.99998479e-01 -1.07007599e-03 -1.37694698e-03]
 [ 1.06927739e-03  9.99999260e-01 -5.80585166e-04]
 [ 1.37756723e-03  5.79111945e-04  9.99998883e-01]]",[-0.00060408 -0.00080226 -0.00013516],[-0.00055993 -0.01163345 -0.00051077],0.9933044471382521
7 8,0.009566245000000001,0.0146738,"[[ 9.99999917e-01 -3.25910027e-04  2.46001140e-04]
 [ 3.26012363e-04  9.99999860e-01 -4.16071913e-04]
 [-2.45865503e-04  4.16152078e-04  9.99999883e-01]]","[[ 9.99999730e-01  3.83058254e-04 -6.26383978e-04]
 [-3.83959146e-04  9.99998891e-01 -1.43875497e-03]
 [ 6.25832157e-04  1.43899509e-03  9.99998769e-01]]",[-3.00090770e-05 -8.02458605e-04  4.72293760e-04],[ 0.001467   -0.01176023  0.00052917],0.973850798623699
8 9,0.009976545,0.0174103,"[[ 9.99999028e-01  1.25794579e-03  6.01646985e-04]
 [-1.25781582e-03  9.99999186e-01 -2.16350804e-04]
 [-6.01918653e-04  2.15593833e-04  9.99999796e-01]]","[[ 9.99998606e-01  1.66626446e-03 -1.08592849e-04]
 [-1.66630634e-03  9.99998537e-01 -3.86727848e-04]
 [ 1.07948299e-04  3.86908258e-04  9.99999919e-01]]",[0.00064326 0.00089841 0.00031984],[ 0.00145152 -0.00978206  0.00027502],0.9909961291902454
