view_pair,residuals,rmse,a_R,b_R,a_t,b_t,distance
0 1,0.006446255,0.0113572,"[[ 9.99998982e-01 -7.70560920e-04  1.20060500e-03]
 [ 7.71294748e-04  9.99999516e-01 -6.10872496e-04]
 [-1.20013371e-03  6.11797895e-04  9.99999093e-01]]","[[ 9.99999844e-01  2.57060022e-04  4.96258702e-04]
 [-2.57191209e-04  9.99999932e-01  2.64307259e-04]
 [-4.96190726e-04 -2.64434851e-04  9.99999842e-01]]",[ 0.00028041 -0.00165321  0.00160679],[ 0.00083599 -0.01109384  0.00173453],0.89881920910368
1 2,0.009947250000000001,0.0167975,"[[ 9.99998875e-01  1.03440023e-03  1.08660993e-03]
 [-1.03395418e-03  9.99999381e-01 -4.10977083e-04]
 [-1.08703438e-03  4.09853116e-04  9.99999325e-01]]","[[ 9.99999544e-01  9.54859653e-04  6.89213811e-06]
 [-9.54842129e-04  9.99997112e-01 -2.20556555e-03]
 [-8.99812375e-06  2.20555796e-03  9.99997568e-01]]",[0.00093623 0.0007098  0.0007122 ],[ 1.78660699e-03 -1.18131532e-02 -2.62709213e-05],0.9887861232929315
2 3,0.0073799,0.0139134,"[[ 9.99998786e-01  1.55798612e-03 -1.90773148e-05]
 [-1.55798535e-03  9.99998786e-01  4.03557495e-05]
 [ 1.91401653e-05 -4.03259783e-05  9.99999999e-01]]","[[ 9.99997968e-01  1.86389946e-03 -7.68652164e-04]
 [-1.86400091e-03  9.99998254e-01 -1.31291478e-04]
 [ 7.68406108e-04  1.32723979e-04  9.99999696e-01]]",[ 0.00041609  0.00189485 -0.00064198],[ 0.000704   -0.00924589 -0.00087701],1.0066045672109918
3 4,0.0113852,0.0179994,"[[ 9.99999640e-01 -1.54756693e-04  8.34326504e-04]
 [ 1.55124850e-04  9.99999891e-01 -4.41215912e-04]
 [-8.34258131e-04  4.41345178e-04  9.99999555e-01]]","[[ 9.99999300e-01  1.06721972e-03 -5.11378321e-04]
 [-1.06710504e-03  9.99999405e-01  2.24482033e-04]
 [ 5.11617589e-04 -2.23936182e-04  9.99999844e-01]]",[ 0.00031255 -0.00078806  0.00105243],[ 0.00136011 -0.01045774  0.00065743],0.9228689988707989
4 5,0.00956102,0.0160879,"[[ 9.99994775e-01  3.15302348e-03  7.13268586e-04]
 [-3.15286842e-03  9.99995006e-01 -2.18407511e-04]
 [-7.13953667e-04  2.16157528e-04  9.99999722e-01]]","[[ 9.99995001e-01  3.16187225e-03  3.41508314e-06]
 [-3.16186911e-03  9.99994759e-01 -6.96186626e-04]
 [-5.61631842e-06  6.96172348e-04  9.99999758e-01]]",[ 0.00075524  0.00341344 -0.00058449],[ 0.00091989 -0.00843308 -0.0010595 ],1.0583634541746514
5 6,0.0075743500000000005,0.0132813,"[[ 9.99999084e-01 -3.41210808e-04  1.30970422e-03]
 [ 3.41999310e-04  9.99999760e-01 -6.01869088e-04]
 [-1.30949855e-03  6.02316454e-04  9.99998961e-01]]","[[ 9.99999915e-01  2.09895151e-04  3.55611468e-04]
 [-2.09597479e-04  9.99999628e-01 -8.36902167e-04]
 [-3.55786997e-04  8.36827561e-04  9.99999587e-01]]",[ 0.0007273  -0.00098981  0.00122748],[ 0.00092035 -0.01089797  0.00093331],0.9187567481239136
6 7,0.009332110000000001,0.0162622,"[[ 9.99999270e-01 -1.06235757e-03 -5.75194028e-04]
 [ 1.06244856e-03  9.99999423e-01  1.57895161e-04]
 [ 5.75025955e-04 -1.58506160e-04  9.99999822e-01]]","[[ 9.99998500e-01 -1.17499268e-03 -1.27245096e-03]
 [ 1.17439349e-03  9.99999199e-01 -4.71545684e-04]
 [ 1.27300401e-03  4.70050618e-04  9.99999079e-01]]",[-0.00052164 -0.00096697 -0.00017644],[-0.00036896 -0.0122386  -0.00069633],0.990107405460488
7 8,0.00958999,0.014703,"[[ 9.99999893e-01 -3.63276967e-04  2.85901528e-04]
 [ 3.63381298e-04  9.99999867e-01 -3.64953156e-04]
 [-2.85768911e-04  3.65057008e-04  9.99999893e-01]]","[[ 9.99999827e-01  2.68954769e-04 -5.22261695e-04]
 [-2.69659856e-04  9.99999052e-01 -1.35046371e-03]
 [ 5.21897986e-04  1.35060431e-03  9.99998952e-01]]",[-8.68349228e-05 -8.79554614e-04  5.26849511e-04],[ 0.00155522 -0.0122296   0.00039817],0.9659448698526114
8 9,0.0099886,0.0174178,"[[ 9.99999115e-01  1.21073245e-03  5.51545836e-04]
 [-1.21059684e-03  9.99999237e-01 -2.46148380e-04]
 [-5.51843435e-04  2.45480463e-04  9.99999818e-01]]","[[ 9.99998697e-01  1.61052980e-03 -1.14106196e-04]
 [-1.61057623e-03  9.99998620e-01 -4.07948846e-04]
 [ 1.13449025e-04  4.08132091e-04  9.99999910e-01]]",[0.0005117  0.0010778  0.00037128],[ 0.00143183 -0.01016952  0.00020986],0.991683149181838
