view_pair,residuals,rmse,a_R,b_R,a_t,b_t,distance
0 1,0.006436529999999999,0.0113342,"[[ 9.99998967e-01 -8.83137511e-04  1.13379797e-03]
 [ 8.83962543e-04  9.99999345e-01 -7.27376719e-04]
 [-1.13315485e-03  7.28378203e-04  9.99999093e-01]]","[[ 9.99999939e-01 -9.58133974e-06  3.47985037e-04]
 [ 9.51253035e-06  9.99999980e-01  1.97737744e-04]
 [-3.47986925e-04 -1.97734422e-04  9.99999920e-01]]",[ 0.00063981 -0.00146733  0.00130235],[ 0.00115043 -0.01033653  0.00155981],0.9323660223563133
1 2,0.00993453,0.0168095,"[[ 9.99998832e-01  9.40545202e-04  1.20508552e-03]
 [-9.40204168e-04  9.99999518e-01 -2.83530821e-04]
 [-1.20535161e-03  2.82397463e-04  9.99999234e-01]]","[[ 9.99999338e-01  1.15075642e-03  1.18339267e-05]
 [-1.15072780e-03  9.99996948e-01 -2.18620391e-03]
 [-1.43496788e-05  2.18618885e-03  9.99997610e-01]]",[0.00118889 0.00039478 0.00056748],[ 0.00173598 -0.01148673  0.00036685],0.9920610011163201
2 3,0.007337005000000001,0.01388,"[[ 9.99998722e-01  1.59196123e-03  1.48288778e-04]
 [-1.59199381e-03  9.99998709e-01  2.19855689e-04]
 [-1.47938585e-04 -2.20091483e-04  9.99999965e-01]]","[[ 9.99997923e-01  1.91857706e-03 -6.88214052e-04]
 [-1.91856528e-03  9.99998159e-01  1.77771460e-05]
 [ 6.88246892e-04 -1.64567255e-05  9.99999763e-01]]",[ 0.00040818  0.00142798 -0.00048983],[ 0.00055375 -0.00882299 -0.00046719],0.9990918840134341
3 4,0.01128505,0.0179237,"[[ 9.99999602e-01 -1.88346781e-04  8.71716042e-04]
 [ 1.88748366e-04  9.99999876e-01 -4.60624224e-04]
 [-8.71629177e-04  4.60788576e-04  9.99999514e-01]]","[[ 9.99999392e-01  8.93353347e-04 -6.46698169e-04]
 [-8.93216306e-04  9.99999579e-01  2.12166633e-04]
 [ 6.46887436e-04 -2.11588862e-04  9.99999768e-01]]",[ 0.00053715 -0.00069815  0.00090633],[ 0.00132171 -0.00975272  0.00086307],0.9444263710864658
4 5,0.009557755000000001,0.0160561,"[[ 9.99995217e-01  2.88391852e-03  1.11764836e-03]
 [-2.88413183e-03  9.99995823e-01  1.89292520e-04]
 [-1.11709779e-03 -1.92515060e-04  9.99999358e-01]]","[[ 9.99995543e-01  2.96625732e-03  3.40919877e-04]
 [-2.96614350e-03  9.99995545e-01 -3.33902034e-04]
 [-3.41908798e-04  3.32889328e-04  9.99999886e-01]]",[ 0.00092305  0.00230613 -0.00018664],[ 0.00091352 -0.00843621 -0.00036391],1.0291808134630505
5 6,0.0075464650000000005,0.0132602,"[[ 9.99998989e-01 -5.23166302e-04  1.32219329e-03]
 [ 5.23986690e-04  9.99999670e-01 -6.20204876e-04]
 [-1.32186838e-03  6.20897061e-04  9.99998934e-01]]","[[ 9.99999965e-01  6.40974073e-05  2.58180514e-04]
 [-6.38721339e-05  9.99999617e-01 -8.72455929e-04]
 [-2.58236337e-04  8.72439408e-04  9.99999586e-01]]",[ 0.00101873 -0.00099192  0.00100036],[ 0.00106596 -0.01043406  0.0010182 ],0.9440405782811899
6 7,0.009295040000000001,0.0162121,"[[ 9.99999216e-01  1.16778018e-03  4.52466532e-04]
 [-1.16801450e-03  9.99999184e-01  5.17943166e-04]
 [-4.51861319e-04 -5.18471247e-04  9.99999764e-01]]","[[ 9.99999284e-01  1.15557090e-03 -3.10013476e-04]
 [-1.15561900e-03  9.99999320e-01 -1.55034908e-04]
 [ 3.09834111e-04  1.55393054e-04  9.99999940e-01]]",[ 0.00047681  0.00145886 -0.00011001],[ 0.0004756  -0.00936338 -0.00035129],1.0189468225065392
7 8,0.009547995,0.0146457,"[[ 9.99999946e-01 -2.65263034e-04  1.95771137e-04]
 [ 2.65353931e-04  9.99999857e-01 -4.64421903e-04]
 [-1.95647915e-04  4.64473827e-04  9.99999873e-01]]","[[ 9.99999593e-01  5.19644510e-04 -7.37746609e-04]
 [-5.20755425e-04  9.99998730e-01 -1.50642943e-03]
 [ 7.36962864e-04  1.50681301e-03  9.99998593e-01]]",[ 3.33386341e-05 -7.22877523e-04  3.56585019e-04],[ 0.00145315 -0.01145595  0.00060454],0.9811949775402471
8 9,0.009973585,0.0174048,"[[ 9.99999066e-01  1.21124499e-03  6.33629586e-04]
 [-1.21115448e-03  9.99999256e-01 -1.43204954e-04]
 [-6.33802571e-04  1.42437397e-04  9.99999789e-01]]","[[ 9.99998667e-01  1.62892833e-03 -1.14355851e-04]
 [-1.62896477e-03  9.99998622e-01 -3.19362314e-04]
 [ 1.13835475e-04  3.19548169e-04  9.99999942e-01]]",[0.00074143 0.00073532 0.00030124],[ 0.00148655 -0.00959375  0.00037505],0.9907747167196659
