view_pair,residuals,rmse,a_R,b_R,a_t,b_t,distance
0 1,0.006448605,0.0120498,"[[ 9.99999848e-01 -4.67584115e-04  2.93288082e-04]
 [ 4.67622585e-04  9.99999882e-01 -1.31111361e-04]
 [-2.93226742e-04  1.31248489e-04  9.99999948e-01]]","[[ 9.99999552e-01  1.37155146e-05  9.46881722e-04]
 [-1.37734429e-05  9.99999998e-01  6.11714907e-05]
 [-9.46880881e-04 -6.11845051e-05  9.99999550e-01]]",[ 0.0002569  -0.00047217  0.00016918],[-7.63834294e-06 -1.14795592e-02  7.56579444e-04],0.9938090746867685
1 2,0.01451385,0.0245741,"[[ 9.99999514e-01  7.65171389e-04  6.22272446e-04]
 [-7.65109226e-04  9.99999702e-01 -1.00127795e-04]
 [-6.22348876e-04  9.96516398e-05  9.99999801e-01]]","[[ 9.99998129e-01  1.89052955e-03  4.09825215e-04]
 [-1.89062199e-03  9.99998187e-01  2.25285448e-04]
 [-4.09398563e-04 -2.26059851e-04  9.99999891e-01]]",[0.00082352 0.00052725 0.00026694],[ 0.00188445 -0.01072262  0.00098513],0.9906733662243743
2 3,0.01222465,0.021122,"[[ 9.99997904e-01 -2.04302157e-03 -1.31383713e-04]
 [ 2.04302373e-03  9.99997913e-01  1.62524132e-05]
 [ 1.31350235e-04 -1.65207992e-05  9.99999991e-01]]","[[ 9.99998208e-01 -1.57900466e-03  1.04436338e-03]
 [ 1.57853333e-03  9.99998652e-01  4.51980311e-04]
 [-1.04507565e-03 -4.50330938e-04  9.99999353e-01]]",[ 0.00011638 -0.00140407  0.00041781],[ 0.00031363 -0.01170682  0.00110993],0.9783373852723645
3 4,0.016373449999999998,0.0284161,"[[ 9.99999958e-01 -2.24770126e-04 -1.82605152e-04]
 [ 2.24695676e-04  9.99999892e-01 -4.07624128e-04]
 [ 1.82696754e-04  4.07583080e-04  9.99999900e-01]]","[[ 9.99998119e-01  2.97717116e-04 -1.91648550e-03]
 [-3.01594663e-04  9.99997908e-01 -2.02328833e-03]
 [ 1.91587912e-03  2.02386252e-03  9.99996117e-01]]",[-2.63202516e-04 -5.40501187e-04  7.59617609e-05],[-0.00077054 -0.01309676 -0.00043608],0.9855939619757463
4 5,0.0136577,0.0227668,"[[ 9.99998002e-01  1.75989907e-03  9.48116905e-04]
 [-1.75952195e-03  9.99998373e-01 -3.98448251e-04]
 [-9.48816591e-04  3.96779223e-04  9.99999471e-01]]","[[ 9.99995998e-01  2.52075591e-03  1.28459310e-03]
 [-2.52023331e-03  9.99996741e-01 -4.08283171e-04]
 [-1.28561809e-03  4.05044063e-04  9.99999092e-01]]",[0.00107733 0.00100502 0.00047684],[ 0.00164831 -0.01065202  0.00110203],1.0234604183574871
5 6,0.01227465,0.0198855,"[[ 9.99999890e-01 -3.49276251e-04  3.13961222e-04]
 [ 3.49133681e-04  9.99999836e-01  4.54040712e-04]
 [-3.14119756e-04 -4.53931047e-04  9.99999848e-01]]","[[ 9.99999884e-01  2.98548331e-04 -3.76691495e-04]
 [-2.98671250e-04  9.99999902e-01 -3.26297131e-04]
 [ 3.76594043e-04  3.26409600e-04  9.99999876e-01]]",[0.00034841 0.00028132 0.00016975],[-0.00069559 -0.01156053  0.0002412 ],0.9895061871248432
6 7,0.01134945,0.0171638,"[[ 9.99999946e-01  1.47815301e-04  2.92530745e-04]
 [-1.47721178e-04  9.99999937e-01 -3.21749343e-04]
 [-2.92578286e-04  3.21706113e-04  9.99999905e-01]]","[[ 9.99998576e-01  1.37016146e-03  9.85101700e-04]
 [-1.37120951e-03  9.99998494e-01  1.06401124e-03]
 [-9.83642349e-04 -1.06536051e-03  9.99998949e-01]]",[ 0.00020614 -0.0002055   0.00032948],[ 0.00147554 -0.01037479  0.00163172],0.9937050928480518
7 8,0.006996325,0.012527,"[[ 9.99999631e-01 -4.99033493e-04  6.98976493e-04]
 [ 4.99226003e-04  9.99999838e-01 -2.75269570e-04]
 [-6.98839011e-04  2.75618416e-04  9.99999718e-01]]","[[ 9.99999332e-01  6.05223251e-04  9.85064178e-04]
 [-6.05599272e-04  9.99999744e-01  3.81468565e-04]
 [-9.84833053e-04 -3.82064864e-04  9.99999442e-01]]",[ 0.00052274 -0.00060003  0.00055933],[ 0.00081961 -0.01088694  0.00136533],0.9759321858690369
8 9,0.0125551,0.0195876,"[[ 9.99999561e-01 -9.23555163e-04  1.56477497e-04]
 [ 9.23593218e-04  9.99999544e-01 -2.43297278e-04]
 [-1.56252727e-04  2.43441693e-04  9.99999958e-01]]","[[ 9.99999132e-01 -1.55633780e-05  1.31732873e-03]
 [ 1.44812289e-05  9.99999662e-01  8.21477924e-04]
 [-1.31734107e-03 -8.21458135e-04  9.99998795e-01]]",[ 3.93469530e-05 -9.40961748e-04  2.83263987e-04],[ 0.00100569 -0.01118799  0.00150844],0.9830686900157015
