0,1,2,3,4,5,6,7,8,9
2.6926156128879846e-06,0.282245475917706,0.5640910739685018,0.9550475317665046,1.4740844530192787,1.7173075278011698,2.03920492062311,2.4562539277741497,2.8099359373677277,3.361895943865656
2.5612192993112032e-06,0.2786262528621337,0.5551566103301061,0.9391367375189695,1.4480775286565883,1.6881108312756343,2.004378645848407,2.4133027343458613,2.761803735893737,3.30313675349942
2.4318097389783367e-06,0.27496557591954657,0.5461998054555685,0.9243791807097952,1.422004344630345,1.654684017966705,1.9676126867024755,2.367913003172253,2.711229965799767,3.2414284744234503
1.2987207341044442e-06,0.26478730672351264,0.5263319528922661,0.8914175284100044,1.3770072552455819,1.6024463664456707,1.9014218731789059,2.2929674709330583,2.625219353972489,3.140512177486206
2.179818711069706e-06,0.26752051852057573,0.5282206365548392,0.8908267955605211,1.3699156563099864,1.5975125538157495,1.8970897458434586,2.2817298207522865,2.612644515494041,3.122513210865515
2.0576574152236514e-06,0.2637365537058128,0.519199104756147,0.8764224896281206,1.344173343909307,1.568563105719018,1.8629610433063881,2.238934519685777,2.56464903204208,3.0639624558267937
1.9383389148047906e-06,0.25991196476805883,0.5101568950767638,0.8589203811370097,1.3182836666533522,1.538019257233837,1.8264959757951964,2.1957882672174076,2.515668803843008,3.0047060636373906
1.8220569265407038e-06,0.2560470418178829,0.5010945197785386,0.8429499849333478,1.2925317834804506,1.5083157382903423,1.7912520006672228,2.152684777772747,2.4667693890619726,2.9455135491616473
1.2877722919294081e-06,0.24671874451098486,0.4822656732561719,0.8126907398076734,1.2485249284844853,1.4551812118588474,1.7271376973839463,2.0797321317584916,2.384066789977519,2.8474304728443847
1.2852667324714865e-06,0.242976065629026,0.472634785212736,0.7960639774372339,1.2203388183686446,1.420534860856005,1.6953873168651883,2.039409228492408,2.3380079344633167,2.7912166977945088
1.493423997772592e-06,0.24421361234943675,0.4737920394675319,0.795656623278008,1.2151497654594898,1.4195180134981282,1.686153940476241,2.0229136143525817,2.319624086560857,2.76766874432894
1.3912032261268988e-06,0.24019082829216823,0.46465479195889786,0.7795407573763372,1.1895060452147452,1.3882432781521785,1.6492322660106167,1.978508255182154,2.2699020379871784,2.707887038843003
1.2929266380451894e-06,0.23612956981995717,0.45550041195891505,0.762966922790842,1.1644578488580253,1.3602986009608273,1.6156374978313135,1.9374186001039766,2.2222610939131306,2.644946590690796
1.1987146383578719e-06,0.23203027152887779,0.44632957399403006,0.7473072486683986,1.1383760308082973,1.3306546581683942,1.5828776537017841,1.8986840728873042,2.18189797228543,2.599880279123139
1.1086998758457378e-06,0.2278933812993709,0.43423997988876106,0.7278476222409997,1.1104098684360793,1.298571653622701,1.5452183299038111,1.851304687492355,2.1255203821539936,2.5332764688866534
1.0229654802318491e-06,0.22371935608396878,0.42794127460589687,0.7149132978177201,1.0887994815946846,1.2726898941775155,1.511601595703942,1.8131976925324285,2.0805979392330527,2.478538553182432
1.282090586820834e-06,0.21556815241193636,0.4104101265169667,0.6864913900579062,1.0456642853077573,1.2216795572210755,1.4506861737316197,1.7391508204302866,1.9985192181881575,2.381107170163754
8.646774404359326e-07,0.21526174947771184,0.4094954135588469,0.6828713562826166,1.0381982434017782,1.210625309405333,1.4387164112147435,1.7225034975711295,1.9793147333142762,2.3574720355377603
7.92198723143783e-07,0.21097908983190164,0.4002525974022753,0.6668523034391547,1.0129828136341528,1.1892126618817274,1.4138044045170775,1.690221858264418,1.9409834160119912,2.3095412929819763
7.241946752337806e-07,0.20666112982549378,0.3904245089393498,0.6441345810896216,0.978718551201457,1.147269634363112,1.36184338990073,1.630554521353867,1.8748086530988521,2.2332027966230723
6.606533450894503e-07,0.20230830762143773,0.38173043956815406,0.6348242335104535,0.9627281588589067,1.1263089128394355,1.337954131690949,1.6031545183959206,1.84545170550785,2.1893467239757824
1.3157833643893355e-06,0.19470416470367627,0.3646915620821485,0.6068256553702405,0.9185243233281781,1.0751435667175464,1.2775359036565508,1.5280007141847676,1.7588488443984087,2.0921146314264063
5.452019824160313e-07,0.19365397523312736,0.3579306392447137,0.5969126063468763,0.9032903422824076,1.0601424614494819,1.2616437347608958,1.5079156982641775,1.7362429090074716,2.065429346075524
1.3404050473170896e-06,0.1860630734246718,0.3462425982853888,0.5751989466279172,0.8693842013904359,1.0176556451612788,1.2091394636123958,1.4488020859216768,1.6680775361538294,1.9768083139050854
4.4872697775052425e-07,0.1846785049876304,0.34467282082087763,0.5709730530494941,0.8630850915630591,1.010350737321415,1.2003807698508073,1.433192135124018,1.6473143358247222,1.9581170033843203
4.0661197707746755e-07,0.1801417626994415,0.33534135030342727,0.5549848140289599,0.8382900835686135,0.9814719127742598,1.1661237421420305,1.39593223333736,1.6090413227332938,1.910613516834396
3.684024257392378e-07,0.17557269642706885,0.32600103351662996,0.5381322308427917,0.8121203168343335,0.9514531241227444,1.1332785242075778,1.3556823220602425,1.55807433244809,1.8498343580648429
3.339257778842668e-07,0.17097152509331756,0.3139935556571929,0.5201189407223706,0.7849378271507342,0.9203407933865213,1.0968082533491783,1.3079928960776523,1.506992159831263,1.789318878459927
3.030236635537602e-07,0.1663384315548182,0.30729481883370025,0.5070860678079246,0.7642993493824847,0.8952309961234833,1.0638203488892974,1.2684576123753217,1.4614773810026438,1.734720303496923
2.755004651206824e-07,0.16167356109687395,0.29792923204846095,0.4929021923635255,0.7406749674514362,0.8679687271325198,1.0314966232118667,1.2287733514061394,1.416125129083933,1.6799992302037108
1.4619376745952266e-06,0.1545223886332514,0.28101734705993237,0.4634190085589047,0.6953687462549865,0.8153052971987552,0.9693399844671191,1.1551809199886187,1.3339013847150174,1.5766584840187274
2.2980191105460353e-07,0.1522488784531131,0.2791733577216784,0.45876481764087124,0.6897301552270417,0.8087063068736242,0.9638760445574581,1.1474226451031295,1.3201637696924253,1.560750180773385
2.1121214249464962e-07,0.14748916381565322,0.26978296330496576,0.44296229777352386,0.6654799821906952,0.7803943334564946,0.9279099956840341,1.1096440100978864,1.2796643005990989,1.516137162924733
1.9518212336860532e-07,0.1426978683976772,0.26038407786651874,0.4271850786930518,0.6413073025840579,0.7521636623534095,0.8944024687584543,1.0645886181714712,1.2254900205388204,1.4531219435390996
1.8149295676926817e-07,0.13787494741740877,0.2509764787866336,0.41143375252180475,0.6172126592680427,0.725283426682216,0.8623865418452374,1.0306078838767958,1.1812653389931957,1.3997671211966225
1.5584982862590543e-06,0.13079377112129512,0.23387797680493452,0.38540133347143696,0.5738596495687899,0.6737342491381765,0.8013681895227888,0.9570590411967487,1.106800674120026,1.308615461428703
1.603454527836325e-07,0.12813387921150618,0.2321339400777944,0.37625896866358793,0.5643655116114452,0.6650763012871548,0.7919125625620911,0.9466369890781164,1.0856788825031982,1.28622016829379
1.5251098493953242e-07,0.12321548007826082,0.222698260548689,0.3640967917505889,0.5459799169497601,0.6402562242640107,0.7613124381617943,0.9052196910466869,1.038461107916444,1.2306509188897818
1.4628798441286134e-07,0.11826495798444198,0.21325239939658067,0.3482771700616758,0.5220622974357104,0.6122780477349808,0.7303727756842419,0.8676359686925359,1.0028389423058781,1.1862564434860858
1.6341312367292204e-06,0.11111709036500896,0.19588364940735134,0.31963548769703204,0.4759227051643145,0.5588214045187514,0.6668748444793442,0.7917588822911282,0.9105920843853518,1.0769601559977897
1.6536156781321973e-06,0.1061041624567337,0.18634986297841719,0.3036885204559763,0.45188568653705147,0.5306397964779266,0.6313569355866758,0.7498563579970189,0.8627925534733872,1.0203572570944983
1.3594652688541216e-07,0.1032186974271575,0.18484877592750137,0.3008928438622616,0.45070909766381884,0.5278059938818392,0.6306277675491944,0.7480608900153901,0.8578184030848632,1.0151992359591169
1.3493428485940895e-07,0.09813766238836129,0.17535713448172505,0.2877212404406608,0.428765793061537,0.5066800703197373,0.6038557329157525,0.7156058318382369,0.8228529867854818,0.9673742130176533
1.7172259673521708e-06,0.09084716976097536,0.15767410935029078,0.2559148198831204,0.38023220745093406,0.446527697875362,0.5331702435738507,0.6324287445465796,0.7349581814180196,0.8666484977903943
1.3608317583416174e-07,0.08787584228146299,0.15633504992682445,0.253608393811051,0.37994132668549047,0.4458352335824684,0.532664615186469,0.6318238544638214,0.7323834620157026,0.8598424030899133
1.3813385031364237e-07,0.08269464177958537,0.1468036585034175,0.23843735739022753,0.35622862373569003,0.418476648644485,0.5003618772331816,0.592998688495554,0.68792468268078,0.8069486010768898
1.4107854702920296e-07,0.07747967441723956,0.13824617442165252,0.2236762886725164,0.33194763388117954,0.3911495160847062,0.46641790034826985,0.5574015870584078,0.6378035398266505,0.7529136603831529
1.4487138628278793e-07,0.07223080645164374,0.12769839057798082,0.20721843087126626,0.30969499689474617,0.3638724299061837,0.43335981680840946,0.5137684160769366,0.5880288771790466,0.6953107864395266
1.4946785661064445e-07,0.06694796138715219,0.11812421816560752,0.19069052122282804,0.28645934379735793,0.33990646484702075,0.40442524270594943,0.483985388445943,0.5559351182470439,0.6550806574454097
1.900463500008493e-06,0.05942869806043255,0.10011454183319908,0.15981760926127922,0.23538344032280434,0.28096161020088356,0.3350642174684962,0.395989169031262,0.4561082359507707,0.5368549468684711
1.6086593699163048e-07,0.05628047944763951,0.09893403278229294,0.160508616505915,0.24040355670935007,0.28248453621357755,0.3366058545269283,0.39892557350456265,0.465104678837678,0.547974791081887
1.990491395801157e-06,0.04874638815277055,0.08097408526767845,0.12950926958132672,0.19306687043584758,0.2260564382087995,0.2699444281963305,0.3243499045444898,0.37929346352844034,0.4445684139223012
2.0428565075480357e-06,0.04338875818911944,0.07145827540392312,0.11646574447666509,0.171791074756775,0.20124535994069928,0.2388981665831651,0.28316989955521604,0.3253157207236817,0.3822472024818106
2.1007205752253072e-06,0.03803676432730874,0.06201421361094139,0.0985275564130919,0.14758324687525906,0.17229780291607477,0.20421482242333547,0.24645990293416184,0.2826475305854398,0.33180261109317327
1.9155614573447587e-07,0.03455060260609356,0.060436848056665514,0.10088126775751954,0.15124508778199855,0.1773695081462964,0.21334300648857804,0.25203914525888194,0.29556700191081414,0.3467137762188914
2.0078134582590375e-07,0.029044415367849647,0.05082200583742658,0.08552951864553071,0.1286424466915567,0.15078271883284633,0.18173210239966456,0.21468597502686917,0.25265557369024355,0.29139150783477824
5.191596462849493e-07,0.0266894383581741,0.04589278821249406,0.07433530603606728,0.11034969600208681,0.1310630659341386,0.15736353565209288,0.18497516254951848,0.20730110034801288,0.24414738618306106
2.2117582709228477e-07,0.017985757399644923,0.031769720817911594,0.0490932558523167,0.07672783173686776,0.09136597735236923,0.11030904550176927,0.1316887699791456,0.15201793613146133,0.17991018929626712
2.324304748009692e-07,0.012489062817889238,0.02254485010104217,0.037934837760121846,0.05954418012578133,0.06996893905810152,0.08378791658635233,0.09998086313124536,0.11444432019408102,0.1348494526589941
2.581646047436147e-06,0.011007492055250421,0.01678476620412473,0.023487425008348873,0.03098823458487299,0.03964000721804151,0.04564873119234753,0.05369921453742386,0.06049633409263775,0.06710801921558983
2.573297427446986e-07,0.0034757718983784796,0.009214825477399697,0.014557195008394044,0.020127845682157777,0.02817345677635941,0.03410478497370761,0.04146307579114744,0.039415441815888234,0.044790654715608676
2.7113979698176236e-07,0.006173396648352709,0.010653322929824925,0.01624042179098574,0.01928405225474543,0.030689136727057757,0.0354284021842342,0.04036061195619384,0.04616324652401868,0.05017466762202757
2.919927313653357e-06,0.0186668064374399,0.03582686608562605,0.05577609177513034,0.07231793731843827,0.08744052122500386,0.10426128165695064,0.11348337034277882,0.13667343376333455,0.15804203631511524
3.0483952896189906e-06,0.023777933821384753,0.04476910996745851,0.07023643081514282,0.09484311807834091,0.11133459334710276,0.1332644556577981,0.14776292607807626,0.1761832049142704,0.20482000275904988
3.1918780009293074e-07,0.02285522659601126,0.03863666764892149,0.06120742195113469,0.07918277958730242,0.0929030244564749,0.10978596379569865,0.12758634868648527,0.15260531165834684,0.1803395689304864
3.3294908160960025e-06,0.034922956845676756,0.06240436809053979,0.09892531667923637,0.13410299076718493,0.16161343092228564,0.19406415047814218,0.22328895031730953,0.2630671966771026,0.3060537586063186
1.2122324961704662e-06,0.033731847668166615,0.05645512473240372,0.08889972131316697,0.12021850014241621,0.1392972914148751,0.1639847843259353,0.19258189985355956,0.22386125595580064,0.26168707279485287
3.6432922889090513e-06,0.04666109981133851,0.08195820600734888,0.12980807169425554,0.17769707177417995,0.2136923829418055,0.25442952542402364,0.29359256032908415,0.3400457735024178,0.39734200456754215
4.028109941675072e-07,0.04645244912485843,0.07558398164909635,0.12089594605393401,0.16761398132200758,0.199854669619848,0.23864483553756813,0.2771881050149532,0.3266710410128748,0.3800626846434561
4.2793311677202317e-07,0.05244418497052586,0.08769548981895466,0.13868402098519292,0.18975304572390952,0.22714566065278285,0.2712714961082354,0.31161957549895947,0.3673442678092422,0.42739259097417176
4.1759830168952695e-06,0.06486963756732621,0.1119647576668793,0.17583979389512652,0.2451504133394299,0.28594694321106046,0.34360496301342297,0.39499577248439394,0.4591376341418665,0.5384560695759898
4.838806790905596e-07,0.0645160773257686,0.10757689942310826,0.16644154798101,0.23193907566455874,0.27697737061188654,0.3309439672261788,0.3822277839539862,0.4424845844758722,0.5166253977831355
4.5725928836127595e-06,0.07729859888856803,0.1322590518459921,0.20841214187126592,0.28791408641339605,0.3443854349947217,0.4145198746978264,0.4776838614427699,0.5592626186619793,0.6514328654416369
4.783337798157429e-06,0.08358706760473106,0.1424747674737582,0.22275824104885036,0.3109172369047281,0.3714472607054744,0.44570851212835527,0.515526789919029,0.6024095987764492,0.7023058725341041
5.002369964528329e-06,0.08992141308906876,0.1527315830341414,0.23843892447888249,0.3326537872351267,0.3907540523495605,0.4696267791433792,0.545122284801045,0.6378083614803555,0.7448181618598864
5.236722587323668e-06,0.09629323801171479,0.16291642773458825,0.2558759202807708,0.35343259216673556,0.42036790409387437,0.5052182475144606,0.5845964537004996,0.6836585250402706,0.7971386358125484
6.715614618489735e-07,0.09699678522364308,0.16015208576269335,0.24659692300587888,0.3434456489511206,0.40500494847806773,0.48416616119215433,0.5608402004207259,0.6581630223381129,0.7670217406171908
5.717811295078065e-06,0.10924454507948828,0.18368267919032052,0.2826214528031738,0.393319896149384,0.4653053239902787,0.5602748840829506,0.6495286366303087,0.7606354255542204,0.8876407181086338
7.627360330439083e-07,0.10992735983230711,0.18094945836821041,0.28245798662732385,0.3902135488558052,0.4695611332371746,0.5611044200739749,0.6472680127011895,0.7576095315519766,0.8780537736738121
8.122907633163136e-07,0.11645432033178728,0.19140278037781155,0.2941955388016034,0.409312170268386,0.4922716698951101,0.5884999190731478,0.6800737892027114,0.796263982908393,0.9249163166653561
8.645357405141397e-07,0.12302195267786144,0.20189215064007313,0.3144864815726877,0.4342888606835571,0.5181941020502808,0.6205957379441415,0.7162230847433131,0.8386793547944057,0.973730616687929
6.780030429328551e-06,0.1356804983237904,0.2256903594962446,0.3519163890875165,0.48449143328564287,0.5810046944417379,0.6986031339803898,0.8035825116319488,0.939821983799986,1.0908107464850905
9.771643199868076e-07,0.13627768414785077,0.22297778895171025,0.3466117891337556,0.4782921904420294,0.5720252554585965,0.6846733654196538,0.7914214291578352,0.9224604151411778,1.070682372058477
1.0375968990738402e-06,0.14296490373901513,0.23357333205426103,0.36271076434616806,0.5002681412716973,0.5980195958546917,0.7160951134274408,0.8264488722157649,0.9639871038530643,1.1182578109225914
7.664211509576444e-06,0.15596303512191909,0.2576088931971742,0.39437810919033095,0.5451060389450526,0.6487130494807042,0.7806837966000195,0.9026505362709344,1.046867977719575,1.219374322695222
7.97562621114652e-06,0.16280951846662373,0.2683279351193852,0.41644966736812145,0.5714628002664076,0.6870510591221191,0.8258412815146287,0.9505637083359505,1.1107782260693342,1.2890983989460636
8.295388254823773e-06,0.16969857459990037,0.279087269571975,0.4326506988438526,0.5931646405536257,0.7133104883453413,0.8574663669114934,0.9837806469736058,1.146525237805265,1.3258938515570444
1.306831471183459e-06,0.1700970714085618,0.27629582102835165,0.4264184688711566,0.5869083609674369,0.6947965478523113,0.8324687134009258,0.9628852586086308,1.1273900559192616,1.3077254795343174
3.8481671890351054e-06,0.177247002388268,0.2871801834369046,0.43763218349296684,0.6040403325606888,0.7236837332061898,0.8662700588386274,0.9982786658211084,1.1612031347147795,1.3475944330285483
3.992430541823154e-06,0.1842768290049898,0.2981589613428437,0.45836464182101305,0.6291067176030173,0.754034682935648,0.9025371574376176,1.0383891073310456,1.212559807487646,1.4072596505371875
1.5502696553645477e-06,0.19159227818844915,0.3099431220382946,0.47306202714608087,0.6518983855015881,0.7810523980500133,0.9357632289038111,1.077277321494755,1.2524128334452307,1.451704254566475
1.634769033741164e-06,0.1986652549645996,0.3209516842946756,0.49095499327646314,0.6763200179157206,0.8096289973538265,0.9698988867912904,1.115861445400993,1.2970223081645733,1.5026271365599424
4.434398685204072e-06,0.20560479767385,0.32870362004465675,0.5038213450971886,0.6975715322797283,0.8333971916985834,0.9973535729204112,1.150831709800987,1.3455977287685466,1.5575472248777569
1.0762141433819817e-05,0.2189583344316314,0.35535507721277715,0.543093386348053,0.7428194549886086,0.8943286857069341,1.0764176645966854,1.2360844437173741,1.4455329124506513,1.6730952031240733
1.1146230973063646e-05,0.2261040404387471,0.3621932147873168,0.5534891514030104,0.7605295257819215,0.9156023033631541,1.10228544732089,1.2670264010908554,1.482408049189351,1.7161751042329445
1.153788722458742e-05,0.23326251911721219,0.3758669895167364,0.5721055970380332,0.781150870229039,0.9423671187446242,1.1354581657584644,1.3029190156494725,1.5159117569361549,1.7551822287136283
2.102357786989011e-06,0.23467871256488734,0.376514194033321,0.5723964689322679,0.7849107003165988,0.9413005836194847,1.1284102751273692,1.2976405521775476,1.5175524017643742,1.7532526920000844
1.237131151305108e-05,0.24829754416520597,0.39638035393441967,0.6046339573968514,0.8281998570943657,0.9966591835785906,1.1996317243190038,1.3764624477895835,1.6022609622588015,1.8539646805426726
2.3106530607674887e-06,0.24938546921712554,0.39748209122617245,0.6020572882572138,0.8246282608725292,0.9870831340809193,1.184284455486311,1.362556468165365,1.5947254985645722,1.8422390805951079
2.4193912179116106e-06,0.2568030517808342,0.4087219514674498,0.6194243333705433,0.8475874829891711,1.0178669836494787,1.2216662450863416,1.4026942743762418,1.6390673109175207,1.892269102976089
2.5312077834410373e-06,0.2642632720109616,0.4177996867509964,0.637122616107423,0.8722321561817526,1.0469836529097172,1.256405693027396,1.4410950153280837,1.686111576300777,1.945092664226206
2.6459608576007864e-06,0.2717610329864355,0.43190798241890355,0.6564209184374703,0.8944950497374844,1.0748012878933404,1.2896864912828048,1.4764726561850041,1.7255137107759462,1.990241617897847
6.017448965974259e-06,0.2797723186396779,0.4430356055794489,0.6724584702102495,0.912821711670321,1.099123294794909,1.3204654573476882,1.512860401742473,1.7692136997463948,2.0392667573884644
6.183475469492773e-06,0.28740937246220094,0.45215067905691564,0.6824200856995676,0.9310857228991454,1.1207459314293047,1.3458248000744055,1.542224268288044,1.8043971029186083,2.080572853572436
1.5512202117020494e-05,0.3009170678123093,0.47957060494169707,0.7236029301386862,0.9756876389272809,1.180466997053417,1.4254905620234173,1.6261041592376,1.9033277928509669,2.1923315773864673
6.519855900177362e-06,0.3028084352447878,0.47480742800709436,0.7198353337755807,0.9781669676705667,1.1778157833427851,1.416835500041838,1.6222119852949781,1.8928539116204497,2.180497188460049
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.035156776499489e-06,0.3262166769259634,0.5092794510892007,0.7653846266177773,1.0394372805442484,1.2556642999603518,1.5108952547047318,1.725819312901633,2.0229635215699626,2.3263872060119035
1.8032830644414426e-05,0.33959081920974693,0.5314066434046936,0.8033132865734846,1.0810788970427516,1.3099012990214975,1.581168673147008,1.8016820262600568,2.105375146904979,2.4223963065097256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9705161664067745e-05,0.36387507549448794,0.5702760833325988,0.8570811497630411,1.1452773281772939,1.3896174293260914,1.6779179035148155,1.9067534849830616,2.2364581212180106,2.5688438222048795
2.027619430315605e-05,0.3719077927133581,0.5821741532313576,0.8738975422832733,1.1664339634995209,1.41841332068337,1.7125265201705304,1.9461633870011508,2.2825438605239765,2.62068253424481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1451684089697983e-05,0.3880863538719456,0.6052505860531147,0.9021463835357388,1.2050064467639001,1.4635724579116693,1.7668040817894097,2.0068688027681265,2.3494597711762246,2.6976347485466565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2672711843502562e-05,0.4044132378090652,0.6308859371413497,0.9415122451349198,1.2492335850879022,1.5196075395185022,1.8384425163262066,2.0812791541946734,2.4427692229062288,2.799254713188787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
