view_pair,residuals,rmse,a_R,b_R,a_t,b_t,distance
0 1,0.009406004999999999,0.0156123,"[[ 9.99998994e-01 -1.41631655e-03 -7.60662801e-05]
 [ 1.41632064e-03  9.99998996e-01  5.37608048e-05]
 [ 7.59900614e-05 -5.38684850e-05  9.99999996e-01]]","[[ 9.99999855e-01 -9.09451627e-05  5.30265027e-04]
 [ 9.04041642e-05  9.99999476e-01  1.02017640e-03]
 [-5.30357529e-04 -1.02012831e-03  9.99999339e-01]]",[-0.00034159 -0.00103586  0.00052617],[-7.68307088e-05 -1.03619257e-02  2.14193074e-03],0.9649708418904523
1 2,0.0114076,0.0214656,"[[ 9.99999932e-01  2.50983567e-05 -3.67933622e-04]
 [-2.49531733e-05  9.99999922e-01  3.94590630e-04]
 [ 3.67943496e-04 -3.94581422e-04  9.99999854e-01]]","[[ 9.99999484e-01  9.22414783e-04 -4.24584098e-04]
 [-9.22420664e-04  9.99999574e-01 -1.36565441e-05]
 [ 4.24571320e-04  1.40481822e-05  9.99999910e-01]]",[-0.00015147  0.00045374 -0.00053712],[-3.01555830e-05 -1.06684855e-02  3.53929728e-04],1.024659117423623
2 3,0.011624349999999999,0.0169263,"[[ 9.99996580e-01  2.19226049e-03  1.42594970e-03]
 [-2.19116952e-03  9.99997306e-01 -7.66197478e-04]
 [-1.42762556e-03  7.63070360e-04  9.99998690e-01]]","[[ 9.99992903e-01  3.72473243e-03 -5.65699650e-04]
 [-3.72503803e-03  9.99992916e-01 -5.40127832e-04]
 [ 5.63683811e-04  5.42231252e-04  9.99999694e-01]]",[0.00115109 0.00060794 0.00057913],[-0.0006512  -0.00929474 -0.00014886],0.9888525542973922
3 4,0.0148532,0.0234818,"[[ 9.99999402e-01 -9.72514279e-04 -5.00452118e-04]
 [ 9.72592415e-04  9.99999515e-01  1.55910605e-04]
 [ 5.00300250e-04 -1.56397248e-04  9.99999863e-01]]","[[ 9.99999759e-01 -2.08371362e-05 -6.93979472e-04]
 [ 2.09513214e-05  9.99999986e-01  1.64529980e-04]
 [ 6.93976034e-04 -1.64544480e-04  9.99999746e-01]]",[-0.00056199 -0.00051612 -0.00026165],[ 0.00014336 -0.01081841  0.00074607],0.9965952367697996
4 5,0.0138503,0.0217019,"[[ 9.99995516e-01 -2.99435796e-03 -3.44264319e-05]
 [ 2.99434304e-03  9.99995426e-01 -4.25669634e-04]
 [ 3.57008817e-05  4.25564641e-04  9.99999909e-01]]","[[ 9.99998621e-01 -1.65700540e-03  1.10698527e-04]
 [ 1.65692613e-03  9.99998374e-01  7.12433615e-04]
 [-1.11878854e-04 -7.12249214e-04  9.99999740e-01]]",[-0.00031931 -0.00264566  0.00099553],[ 0.00024603 -0.01136071  0.00252812],0.9394502065965062
5 6,0.010055600000000001,0.0170552,"[[ 9.99999884e-01 -4.76787248e-04 -7.29785276e-05]
 [ 4.76785815e-04  9.99999886e-01 -1.96435060e-05]
 [ 7.29878851e-05  1.96087085e-05  9.99999997e-01]]","[[ 9.99999672e-01  7.91479359e-04 -1.71671441e-04]
 [-7.91501055e-04  9.99999679e-01 -1.26350057e-04]
 [ 1.71571383e-04  1.26485893e-04  9.99999977e-01]]",[-1.31667529e-04 -3.76804111e-04  2.86789222e-05],[ 0.00067089 -0.01099398  0.00125686],0.9866424987459161
6 7,0.008942160000000001,0.0169028,"[[ 9.99995634e-01 -2.91332547e-03 -4.94960020e-04]
 [ 2.91332750e-03  9.99995756e-01  3.38258684e-06]
 [ 4.94948065e-04 -4.82455271e-06  9.99999878e-01]]","[[ 9.99998921e-01 -1.12435331e-03 -9.45699966e-04]
 [ 1.12446144e-03  9.99999361e-01  1.13814756e-04]
 [ 9.45571394e-04 -1.14878036e-04  9.99999546e-01]]",[-0.00086521 -0.00216397  0.00076554],[-0.0008993  -0.01226424  0.00166398],0.9285385029073947
7 8,0.0130183,0.0217014,"[[ 9.99995588e-01 -2.95689482e-03 -2.85457453e-04]
 [ 2.95663639e-03  9.99995223e-01 -9.01532331e-04]
 [ 2.88121825e-04  9.00684359e-04  9.99999553e-01]]","[[ 9.99996469e-01 -2.46648528e-03 -9.88777111e-04]
 [ 2.46536306e-03  9.99996317e-01 -1.13457168e-03]
 [ 9.91571874e-04  1.13212998e-03  9.99998868e-01]]",[-0.00055455 -0.00286389  0.00021204],[-0.00168397 -0.01262369  0.00028641],0.9497141095701123
8 9,0.008722555,0.0146659,"[[ 9.99999680e-01  7.97245251e-04  7.19748313e-05]
 [-7.97248339e-04  9.99999681e-01  4.28806761e-05]
 [-7.19406219e-05 -4.29380442e-05  9.99999996e-01]]","[[ 9.99997553e-01  2.11599012e-03 -6.45773401e-04]
 [-2.11581589e-03  9.99997725e-01  2.70370005e-04]
 [ 6.46344032e-04 -2.69003006e-04  9.99999755e-01]]",[ 0.0002404   0.00067463 -0.00022151],[ 0.00044796 -0.00985731  0.00035256],1.0018046945332482
